mark1,mark2,mark3,attendance,fee_paid_flag,edu_loan_flag,yearly_income,yearly_fees,dropped_out
16,31,67,65,1,1,63740,97903,1
67,32,97,77,0,0,407860,96990,0
46,66,41,90,1,1,194174,95204,0
24,29,85,75,1,1,261965,88951,0
93,75,4,91,1,0,494550,117309,0
72,28,63,56,1,1,441821,145341,0
20,2,49,90,1,1,163917,146822,0
83,89,86,42,1,0,473471,95768,0
82,56,14,100,1,1,151630,49039,0
82,29,94,53,1,1,75221,135694,0
11,8,72,88,1,1,113265,142596,0
36,25,52,52,1,1,50719,45568,1
41,1,24,80,1,0,264514,57459,1
16,61,88,66,1,0,466356,27669,1
100,2,84,40,1,0,498995,109749,1
47,45,8,96,1,1,182141,103816,0
27,67,37,56,1,1,104714,104985,0
40,24,21,87,1,1,123285,55516,0
98,50,86,89,1,1,325079,82484,0
46,12,48,73,1,1,431506,108612,0
17,43,67,53,1,1,94035,149269,0
77,34,92,93,1,1,438831,149306,0
98,54,14,94,1,0,408400,88197,0
70,86,64,98,1,1,471153,137666,0
12,8,53,56,0,0,330684,43333,1
81,1,29,42,1,1,123480,108295,1
100,60,92,73,1,0,360846,75611,0
12,40,19,79,1,1,128283,67941,0
99,43,32,64,1,1,257113,144703,1
30,63,99,100,1,1,292825,129903,0
1,30,85,41,0,0,480123,58875,1
15,46,76,73,1,1,196293,148975,0
8,1,6,65,1,0,366925,32698,1
72,95,7,70,1,1,57087,116500,1
37,81,27,48,1,0,334933,81826,0
74,76,44,69,1,0,499239,51408,0
53,68,72,59,1,1,476616,144628,0
55,57,88,60,1,1,183271,108421,1
85,43,79,68,1,1,228388,98845,0
96,73,73,98,1,1,399417,120965,0
99,55,10,64,1,0,495278,35133,1
86,42,30,77,1,1,165310,140853,0
44,88,11,97,1,1,197816,93746,0
33,33,94,83,0,0,236589,56126,0
8,100,77,64,1,1,148231,53043,0
87,29,50,48,1,0,229937,24078,1
7,70,43,78,1,1,258267,73906,0
6,69,95,83,1,1,63894,31137,0
35,54,49,65,1,1,472376,147527,1
17,66,16,96,1,0,365239,49350,0
2,12,34,76,1,1,79272,24698,0
27,2,0,55,1,1,104021,53132,1
69,25,28,76,1,0,271120,30165,0
43,56,50,51,1,0,83645,20794,0
20,23,63,63,0,0,424223,33646,1
27,52,3,65,1,1,71179,108715,1
53,69,86,59,1,1,60691,25870,0
53,42,27,48,1,1,179436,118893,1
64,59,15,62,1,1,310005,138982,0
99,57,62,78,1,0,262718,50736,1
20,48,75,68,1,1,281899,122617,1
98,41,52,70,1,0,357455,78084,1
12,75,84,58,1,0,407525,36211,1
56,99,16,59,1,1,220110,106665,1
48,65,39,62,0,0,337111,79538,1
53,10,12,82,1,1,78478,27377,1
9,97,51,66,0,0,498991,28861,1
52,89,57,69,1,0,352476,37821,1
43,17,95,60,1,0,450282,98488,1
46,84,36,83,1,1,351457,94583,0
52,99,78,74,1,1,117857,46953,0
73,51,75,88,1,1,95900,147870,0
45,45,60,46,1,0,271141,56801,0
12,43,78,61,1,0,176861,38277,0
36,21,33,49,1,1,91098,109439,1
23,52,69,62,1,1,58294,144066,1
1,58,16,54,1,1,243652,103762,1
85,93,19,69,1,0,219173,42628,0
80,29,72,73,1,1,206131,102246,0
99,7,58,52,1,1,408928,149350,1
13,97,68,99,1,0,352770,47802,1
9,56,86,43,1,1,70703,83497,1
34,72,32,57,1,1,415837,104320,1
24,19,77,95,1,1,297608,142794,0
2,24,16,62,1,1,240300,89814,1
16,18,56,72,1,1,184277,73702,0
11,4,82,73,1,1,478145,148645,0
53,74,96,73,1,0,476627,48677,0
23,78,0,75,1,0,261594,27500,0
28,71,12,74,1,1,61628,24015,1
42,82,26,56,1,1,153655,107372,1
24,86,69,67,1,1,251161,138994,0
99,26,58,53,1,1,318662,126546,0
59,39,5,73,1,1,219563,78812,0
89,95,96,87,0,0,189018,27826,0
64,25,93,50,1,1,50610,29201,1
83,26,98,96,1,0,346455,49048,0
27,61,22,52,1,1,176419,141471,1
15,82,9,72,1,0,312001,39941,1
46,49,50,96,1,1,280842,100641,0
80,41,18,94,1,0,354020,78418,0
91,28,50,41,1,1,285612,85689,1
57,38,91,73,1,0,293095,61541,0
75,59,86,92,0,0,362477,69939,0
26,40,67,68,1,1,232370,90422,0
52,32,83,76,1,1,396336,138069,0
41,82,82,43,1,1,91811,43950,0
58,100,41,51,1,1,120072,140965,0
46,82,90,65,1,1,165407,87803,0
93,96,56,97,1,0,300440,40642,0
33,15,97,100,1,1,92974,86506,0
36,22,67,67,1,1,200928,61607,0
5,6,37,42,1,0,488046,51288,1
6,25,61,59,1,1,131983,132117,1
95,95,6,49,1,1,357967,102865,1
95,11,70,91,1,1,411007,147664,0
24,71,49,57,0,0,303206,34450,1
32,4,51,92,1,0,412181,25618,0
54,91,25,92,1,1,266886,142879,0
57,68,25,92,1,1,117078,54263,0
6,48,18,66,1,0,419911,87583,1
56,25,8,70,1,1,117951,94900,0
11,4,60,66,0,0,421431,48794,1
15,21,19,81,0,0,193977,33091,0
79,78,49,40,1,1,333745,88422,1
42,12,79,45,1,1,153691,107108,1
99,27,80,50,0,0,268171,35161,0
76,32,21,73,0,0,222027,24158,0
6,22,12,78,1,1,253251,143612,0
99,96,11,59,1,1,98435,47663,1
50,17,9,92,1,0,467260,105381,0
72,29,64,60,1,0,323390,26733,0
31,25,95,60,1,1,314602,119961,0
74,15,29,57,1,1,239579,123347,1
7,76,7,60,1,1,56028,52001,1
96,38,20,58,0,0,284823,59128,0
86,32,21,43,1,1,169247,69630,0
88,25,17,52,1,0,364045,29329,0
71,47,65,57,1,1,281324,73105,0
44,64,47,91,1,1,187378,83436,0
85,37,43,68,1,1,418699,148379,1
58,1,8,64,1,1,339822,143856,1
3,5,66,95,1,1,402588,110348,1
66,45,53,52,1,1,324507,112635,0
28,49,25,66,1,1,195138,89579,1
28,37,84,99,1,1,113804,34242,0
97,87,93,58,1,1,164433,118901,0
97,17,91,88,1,1,98544,111814,0
27,26,99,40,1,1,410391,145056,0
76,40,25,77,1,1,50189,47133,0
78,71,33,58,1,0,323896,44740,0
86,91,7,91,1,1,301768,120628,0
43,73,9,40,1,1,57482,50976,0
89,16,47,79,1,0,328823,60067,0
3,61,54,56,1,0,306500,31231,1
89,28,53,60,1,0,435200,86105,1
8,57,77,61,1,1,50799,23328,1
4,69,39,54,1,1,171691,134828,1
55,77,14,89,1,0,453150,45261,1
95,21,80,78,1,0,369702,45262,0
83,5,17,87,0,0,371367,23280,0
49,25,95,78,1,1,265692,104683,0
74,38,22,71,1,0,353700,51742,0
14,11,61,88,1,0,453125,23590,0
31,98,45,43,1,1,141467,136726,0
27,13,86,83,1,0,422863,70226,0
21,21,98,84,1,1,141404,107542,1
16,50,38,71,1,1,93558,33570,1
58,22,14,43,1,1,260454,120529,1
89,47,52,92,1,1,268865,115129,0
70,70,87,40,1,1,471229,133182,0
56,49,63,72,1,1,153018,109443,0
25,88,62,46,1,0,203947,29533,0
24,12,91,48,1,1,271325,128185,0
9,84,79,40,1,1,61408,145890,0
44,9,15,55,1,1,85607,102283,1
82,54,69,57,1,1,111684,33366,1
10,8,65,93,1,1,479497,133819,0
76,78,12,86,1,1,339470,143947,0
52,51,46,45,1,1,63601,96368,1
71,1,8,41,1,1,174594,48325,1
67,24,62,48,0,0,313279,54798,0
94,12,33,43,1,1,203813,59453,0
27,97,80,84,1,1,61913,42849,0
74,50,90,62,1,1,60101,75943,0
64,57,28,93,1,0,199703,26157,0
48,33,36,82,1,1,253156,131972,0
46,34,42,84,1,1,152820,50178,0
51,2,85,82,1,0,480086,102537,0
87,58,63,90,1,0,230057,49030,0
53,69,23,47,1,1,470431,140125,0
59,47,70,78,1,1,310381,146026,0
56,63,33,64,1,1,112110,71134,1
46,18,47,55,1,1,283887,140398,1
30,66,11,74,1,1,69215,85729,0
45,81,22,56,1,0,272190,28164,0
25,72,78,57,1,1,195096,106378,0
4,75,96,99,1,0,126949,21119,0
83,4,12,66,0,0,393999,33351,1
51,66,86,54,1,1,226555,76063,0
74,10,95,99,1,0,418423,92076,1
53,93,44,56,1,0,278644,65162,1
32,67,98,82,0,0,259229,51760,0
49,68,64,44,0,0,453727,69678,0
37,0,46,55,1,1,171898,112064,1
26,90,57,54,0,0,463139,109074,0
97,91,4,81,1,1,191630,139567,0
14,62,76,85,1,1,50526,117778,0
95,28,4,73,1,1,51753,67628,0
60,81,59,87,1,0,469464,111894,1
20,11,95,58,1,1,326800,124149,0
45,76,20,47,1,0,335410,60739,0
68,40,23,86,1,1,114555,49738,0
5,1,17,49,1,1,112995,137361,1
37,36,20,44,1,1,264646,66921,1
61,44,53,91,1,1,128277,142448,0
85,79,9,87,1,1,152345,145277,0
61,47,23,92,0,0,408255,81068,0
81,23,84,65,1,1,115402,43581,1
77,98,88,61,1,0,497392,115672,0
73,21,59,83,1,0,304799,41485,0
45,99,56,62,1,1,435891,112701,0
12,10,22,52,1,1,222805,56294,1
94,57,21,48,1,1,64418,73001,1
93,45,67,88,1,0,304494,21634,0
2,28,33,59,1,0,349329,63969,1
93,34,69,67,0,0,91745,20093,1
5,14,27,83,1,0,274489,48370,0
92,59,94,96,1,0,234859,39750,0
7,94,98,76,1,1,392267,126020,0
43,41,38,63,1,1,233107,132635,1
32,42,41,83,1,1,399948,137634,0
80,79,22,72,1,0,495678,36472,0
74,73,69,59,1,1,480569,132545,0
76,48,79,99,0,0,423199,38934,0
49,63,1,87,1,1,169097,63774,0
10,31,23,69,1,1,98302,108057,1
94,63,16,83,1,1,172561,59125,0
27,1,64,48,1,1,258051,86981,1
69,23,69,84,1,0,465651,106541,0
40,86,68,88,1,1,107728,59103,0
15,65,59,56,1,1,410742,103750,0
67,37,49,75,1,1,313382,80085,0
98,30,92,53,1,1,261929,108705,0
47,25,11,58,0,0,393754,76543,1
55,28,46,46,0,0,194121,36938,1
63,66,66,98,1,1,107193,97492,0
58,77,64,42,1,1,216656,71586,1
89,24,26,72,0,0,378778,78024,0
61,47,47,83,1,1,64679,59687,0
75,64,87,71,1,1,346649,91129,0
10,52,61,86,1,0,363485,46207,0
100,66,43,50,1,1,100374,69354,0
88,89,18,81,1,1,359142,125457,0
17,17,58,41,1,0,236773,57310,1
18,8,7,65,1,1,225931,68960,1
86,37,54,100,1,0,439347,81262,0
54,86,46,43,1,1,83178,117155,0
81,20,1,56,1,1,470791,146019,1
25,64,93,56,0,0,462545,33403,1
5,20,93,67,1,0,284162,33065,1
3,26,38,69,1,1,419517,109930,1
28,69,44,79,1,0,265101,46801,0
58,43,31,62,1,1,268438,128182,0
97,99,64,85,1,1,154139,119132,0
16,27,37,63,1,1,150290,49230,1
42,44,76,68,1,1,221140,92706,1
79,16,10,43,1,1,108951,103942,1
65,39,9,77,1,1,399773,110214,0
33,2,58,68,0,0,294924,49968,1
7,75,89,58,1,0,478387,62517,1
12,75,54,66,1,1,189334,138899,0
7,65,19,68,1,1,486486,139642,1
93,45,80,95,1,1,201857,73239,0
95,85,16,75,1,0,482685,52655,0
99,86,67,74,1,1,380975,112623,0
93,29,4,91,1,1,393367,142983,0
64,68,59,45,1,1,95643,149282,0
42,8,22,98,1,1,248729,82771,0
38,84,45,62,1,1,53582,146318,0
80,10,51,78,1,1,162781,65984,0
58,68,9,85,1,0,473496,31049,0
83,98,45,83,1,1,299957,92321,0
87,90,27,87,1,1,485805,127302,0
85,65,96,91,1,1,154004,141854,0
92,87,42,47,1,1,90000,84813,1
85,30,25,94,1,0,152592,24655,0
43,32,54,41,1,1,51085,103994,1
8,38,47,52,1,1,458816,149531,1
36,93,28,79,1,1,410138,110638,0
73,45,26,96,1,1,242811,92454,0
35,36,17,60,1,1,255253,88972,1
100,91,59,70,1,0,429453,41432,0
91,59,73,91,1,1,419258,110409,0
27,30,68,87,1,1,484812,123176,0
41,10,73,75,1,0,382554,85896,0
42,86,20,100,1,1,233260,130213,0
84,1,23,87,1,1,338969,90135,0
87,26,2,91,1,1,191985,62936,1
41,98,94,77,1,1,262823,125035,0
65,1,61,66,1,1,134269,120381,1
54,100,100,75,0,0,326476,33750,0
71,20,1,87,1,1,104895,47987,0
47,57,65,62,1,1,447648,136861,0
90,4,41,94,1,1,469786,122995,0
21,51,33,60,1,0,286641,46165,1
100,44,41,52,1,0,449319,70541,0
26,84,19,76,1,0,309830,44346,0
92,92,96,86,1,1,434190,140659,0
66,19,67,65,1,0,459116,23514,0
12,60,44,79,1,0,379711,44838,0
44,37,74,46,1,0,374857,47559,0
9,19,41,85,1,1,264241,121223,0
99,24,46,78,1,1,108639,117501,0
8,1,4,61,1,1,287895,79207,1
53,31,88,78,0,0,452204,36385,0
26,25,48,62,1,0,415747,38317,1
33,69,36,97,1,0,128488,20393,1
0,40,33,69,1,0,405049,44881,1
31,66,72,57,1,1,315121,131761,0
88,96,69,81,1,1,427794,118833,0
92,0,17,57,1,1,285101,139311,1
70,50,77,85,1,0,366785,47955,0
66,4,18,49,1,0,444484,78308,1
83,12,77,78,1,1,426609,130515,0
19,18,39,69,1,1,104431,78014,1
93,11,16,65,1,1,328900,138756,0
34,47,59,46,1,1,201836,142195,0
98,24,98,46,1,1,240984,85430,0
90,56,92,44,0,0,483601,92031,0
89,34,41,40,1,1,196104,125257,1
77,75,80,85,1,1,276086,149232,0
16,93,71,57,1,1,226774,106973,1
17,4,64,52,1,1,192957,79596,1
44,97,52,64,1,1,321940,137360,0
92,21,99,79,1,0,416727,21713,0
83,76,6,47,1,0,213935,40428,1
52,56,4,49,1,1,131014,82160,1
90,46,23,71,1,1,213189,86171,0
81,53,27,56,1,1,463969,139822,0
67,2,61,77,1,1,332469,100729,0
64,52,16,54,1,0,450237,80843,0
0,83,100,54,1,0,305152,43003,0
57,30,19,96,1,1,103096,100169,0
25,68,2,87,1,1,252476,114764,0
19,87,36,79,1,1,194143,62077,0
86,32,89,90,0,0,376793,46730,0
9,71,14,59,1,1,320185,134082,1
58,87,50,54,1,1,263123,92981,0
74,49,47,74,1,1,90058,130719,0
40,83,7,45,1,1,98263,99817,0
4,15,12,69,1,1,272574,92138,1
64,75,47,96,1,1,154820,85573,0
16,76,2,47,1,1,157645,128128,1
21,38,64,70,1,0,225542,48869,1
97,88,72,87,1,1,268898,122079,0
40,45,30,86,0,0,340367,51076,1
92,95,25,71,1,1,345719,112166,0
67,87,80,84,0,0,489015,106005,0
68,46,55,97,1,1,290776,117835,0
10,43,33,91,1,1,333805,146283,1
55,8,8,54,1,0,348576,45094,1
50,86,61,57,1,0,280119,46817,0
20,49,12,52,0,0,474363,30555,1
98,76,68,63,1,1,79114,90656,1
75,59,40,79,1,1,56030,148061,0
25,95,76,53,1,0,402195,100214,0
18,14,0,67,1,1,228501,141432,1
59,35,88,50,1,0,359887,70193,0
70,62,46,45,0,0,276941,24715,0
46,68,3,95,1,0,437900,54162,0
70,85,99,64,1,1,377759,121173,1
25,79,62,100,1,1,97577,117858,0
39,40,51,40,1,1,422580,121980,0
4,73,9,64,1,1,52966,122025,1
20,23,27,41,1,1,441500,146652,1
77,81,5,71,1,0,425982,58458,0
3,48,26,52,1,1,53728,124122,1
22,17,11,72,1,1,218376,118538,0
83,6,61,71,0,0,492493,23140,0
14,3,51,95,1,1,285189,94174,1
92,89,47,63,1,1,182019,131201,0
7,68,66,66,1,1,393524,142887,0
40,59,45,43,1,1,378274,147437,0
18,54,96,63,1,1,71414,37383,0
45,15,73,62,1,1,143005,37718,0
27,98,94,68,1,1,462655,126629,0
90,89,14,73,1,0,403886,96160,0
67,81,70,60,1,1,227857,77399,1
14,28,35,69,1,1,349117,107008,1
98,22,13,65,1,0,399235,41863,0
36,13,77,59,1,1,254390,91626,1
0,78,2,55,1,0,249268,31377,1
66,48,66,42,1,1,295389,103031,0
23,32,85,88,1,1,286232,149161,0
26,24,18,76,1,1,187161,80523,0
39,20,98,97,1,1,251926,144403,0
62,16,75,79,1,0,374379,34870,0
60,22,53,83,1,1,79400,77487,0
35,56,68,64,0,0,196477,39300,1
97,80,9,62,1,0,429384,75951,0
92,57,32,83,1,1,102763,87639,0
23,13,12,98,0,0,473425,110731,0
23,92,98,40,1,1,254670,144766,0
3,19,50,72,1,1,198496,123429,0
66,29,31,54,1,1,418954,149565,0
33,18,74,56,0,0,401667,92126,0
56,52,23,73,1,1,159955,62980,0
48,55,34,56,1,1,201628,127904,0
86,76,82,91,1,0,405281,52050,0
52,81,69,97,1,0,462546,22921,0
22,22,39,80,1,1,262338,90270,0
68,61,53,83,1,1,184308,105293,0
94,32,43,43,0,0,250288,50328,0
52,17,61,52,0,0,342456,80820,1
61,72,98,43,1,0,425831,43138,0
40,32,67,46,1,0,464407,101573,0
56,31,32,85,1,1,159602,119140,0
59,60,76,98,0,0,264529,32094,0
53,53,55,48,1,0,348784,85264,1
69,16,35,62,1,1,412315,144465,0
100,18,53,72,1,1,374437,147755,0
56,90,18,72,0,0,164124,29028,0
9,69,42,59,1,1,296921,129053,0
39,98,11,43,0,0,479904,35432,1
6,100,10,40,1,1,252301,63819,1
37,33,69,93,1,1,135802,108627,0
84,83,11,81,1,1,290324,147240,0
60,24,90,73,1,1,404168,101122,0
83,67,40,66,1,0,205194,25312,1
2,73,24,60,0,0,222296,45973,1
50,73,2,63,1,1,275612,122126,0
85,87,2,54,0,0,449547,75305,1
46,84,83,74,0,0,268174,48973,0
67,10,27,64,0,0,423555,64390,1
91,90,22,94,1,1,92262,36099,0
75,15,47,48,1,1,428358,148953,1
37,89,66,56,1,1,156435,69956,0
35,60,41,60,1,1,136314,119379,0
40,93,87,99,1,0,240664,34063,0
68,79,39,52,1,1,214998,114306,0
12,6,5,42,1,1,398431,112752,1
86,15,19,43,1,1,169318,113196,0
57,98,10,43,1,0,442278,101919,0
49,15,95,82,1,0,437102,29605,0
29,39,26,67,1,1,67528,116185,1
61,11,20,46,1,1,50068,122756,1
100,34,12,65,1,1,381397,136351,0
24,20,85,50,1,1,392898,118095,0
26,49,34,63,1,1,225040,145855,1
50,42,46,82,1,1,403082,130602,1
77,99,85,49,1,0,491839,97904,1
56,16,27,76,1,1,92129,92964,0
46,31,20,52,1,0,304935,71205,1
99,40,17,100,1,0,426140,35817,0
38,5,30,83,1,0,275760,22420,0
15,87,59,81,1,1,111321,104448,0
21,26,36,78,1,1,61526,89853,0
84,19,20,58,1,1,273524,144820,1
53,24,13,90,1,1,289583,109897,0
20,65,88,58,1,0,207781,47728,0
71,8,90,51,1,1,157535,144826,0
15,91,59,91,1,1,65063,77858,0
58,52,22,61,1,1,185795,141915,0
30,60,94,86,1,1,54213,126716,0
41,37,28,76,1,0,334941,69089,0
73,2,46,95,1,1,282842,116604,0
31,83,29,69,1,1,134946,118531,0
58,69,89,85,1,1,138918,104257,0
33,96,83,51,1,0,226289,48964,1
8,54,37,68,1,1,73655,117065,1
80,0,82,60,1,1,259062,96992,0
10,100,26,50,1,1,193659,119259,1
95,69,88,99,1,1,334699,136185,0
9,44,86,76,1,1,78071,62240,0
85,97,92,87,1,1,332383,120282,0
16,46,14,97,1,1,173441,103449,1
67,78,58,57,0,0,409282,32675,0
47,25,2,83,1,1,361295,137350,0
51,13,9,98,1,1,52203,117677,1
24,53,78,66,1,1,194707,112525,0
20,70,79,76,1,1,233643,80049,0
100,45,16,87,1,1,182216,141121,0
64,30,82,51,1,0,475915,101664,1
62,87,10,62,1,1,265691,68436,0
88,58,47,73,1,0,403807,60213,0
50,94,4,100,1,0,441988,48111,0
35,28,68,77,1,0,324357,24284,0
80,95,63,62,1,1,66944,111029,0
87,16,13,92,1,1,116723,37585,0
65,13,49,64,1,1,249741,85039,0
14,35,25,43,1,1,118947,115131,1
95,57,71,69,0,0,215529,27131,1
38,23,68,69,1,1,85191,63382,0
69,62,6,52,1,1,297129,111733,0
0,90,15,81,1,0,301767,53527,0
22,24,54,88,1,1,122264,107493,0
38,58,77,53,0,0,238996,50936,1
56,31,100,95,1,0,476960,107081,0
80,81,55,86,1,0,496640,73441,0
33,17,3,47,1,1,259409,74598,1
40,36,99,94,0,0,476102,99220,0
92,25,47,63,1,1,411990,127984,1
72,8,16,57,1,0,431694,40642,1
12,98,35,74,1,1,134963,89907,0
69,63,69,64,1,0,313116,32651,1
5,71,79,56,1,0,411363,21665,0
83,19,92,71,0,0,187693,26918,0
51,53,99,95,1,0,272621,43007,0
2,85,37,63,1,1,99738,116944,0
80,82,100,46,1,1,238766,95730,1
62,29,61,52,0,0,366921,45035,0
48,52,47,66,1,1,326674,109352,1
75,91,9,87,1,1,188426,108602,0
46,98,35,44,1,1,358673,96749,0
54,62,28,75,1,1,415039,134049,0
63,10,77,65,1,1,363858,108148,0
64,30,3,81,1,0,269831,42211,0
80,48,43,84,1,1,174750,74587,0
66,99,55,70,1,0,484448,46866,1
89,93,41,49,1,1,495295,125940,1
14,86,99,85,1,1,170883,117135,0
99,18,12,65,1,1,193622,136053,0
31,11,45,61,1,0,307391,27344,1
95,14,81,51,1,0,400340,88737,0
67,30,32,71,1,0,372529,90288,0
17,42,20,66,1,0,376880,82546,1
82,100,79,72,1,1,342412,127879,0
42,36,78,100,1,0,185362,30327,0
34,78,56,92,1,0,498250,68659,0
77,28,68,91,0,0,342282,65797,0
57,25,69,59,1,1,300927,91627,0
32,1,66,78,0,0,436794,47608,0
13,83,47,80,0,0,325576,48285,0
33,14,75,79,1,1,117058,108534,0
60,3,99,98,1,1,108175,136209,0
3,85,32,52,1,1,83329,68634,0
87,49,35,53,1,0,455544,60289,0
58,37,32,83,0,0,477463,108479,0
28,22,30,79,1,1,318821,133714,0
82,58,20,92,1,1,100357,38007,0
5,89,26,61,1,1,105812,45257,1
96,74,90,57,1,1,91616,105054,0
48,27,71,87,1,0,492957,49784,0
39,65,100,68,1,0,496694,58588,1
82,7,61,82,1,1,235128,64221,0
64,28,95,55,1,0,357678,41378,0
68,10,25,85,1,0,260128,24696,0
26,100,65,74,1,1,114162,113531,0
79,17,11,92,1,0,356855,54635,0
5,54,21,73,1,1,203877,146489,0
12,49,16,42,1,0,408124,78543,1
63,13,6,43,1,1,332287,101259,1
61,73,67,93,1,0,158380,39207,0
98,98,36,44,1,0,243545,47524,0
18,8,37,49,1,0,197089,48554,1
75,98,95,91,1,1,91423,31817,0
79,10,10,68,1,1,91713,147458,1
42,62,0,71,1,1,124310,75258,0
73,75,24,70,1,1,314349,82582,0
88,66,41,41,1,0,365410,20168,0
19,52,51,51,1,1,193414,142475,1
94,38,23,66,1,1,244262,62981,0
67,77,52,44,1,1,131863,112306,0
43,55,55,76,1,1,202272,85199,0
22,27,62,66,1,1,188260,84948,1
1,74,80,62,0,0,438377,77782,0
21,38,7,72,1,1,314952,100759,1
56,24,58,43,1,1,325995,129756,0
100,20,44,98,1,0,443126,81599,0
71,9,26,60,1,1,246000,139597,1
6,42,51,63,1,0,458274,93563,1
77,14,17,83,1,1,64620,36291,1
55,82,90,70,1,1,495971,128945,0
66,47,85,83,1,1,112995,73833,0
15,85,15,87,1,1,86681,110975,1
82,20,65,63,1,1,376653,107057,1
50,59,4,88,1,1,117703,110251,0
81,95,81,92,1,1,248752,107154,0
79,49,2,49,1,1,289128,114535,0
71,22,90,88,1,0,354280,52992,0
96,12,80,88,1,1,272452,127053,0
11,68,79,89,1,0,405843,59350,0
52,3,69,41,1,0,400600,21573,0
74,91,6,70,1,1,133086,148717,0
4,77,49,64,1,0,217415,28577,0
26,71,13,43,1,0,429673,28712,1
11,8,37,90,0,0,330398,49948,0
16,34,78,50,1,1,373417,125067,0
5,100,46,56,1,1,167574,97700,1
96,20,32,83,0,0,164847,25217,0
4,57,42,41,1,1,155547,80178,1
56,17,90,45,1,1,62926,105062,0
27,96,28,48,1,1,280431,116806,0
77,71,56,44,1,0,401671,46409,1
68,80,100,59,1,0,419531,69040,1
58,42,4,68,1,1,339707,98270,1
32,94,92,60,1,1,473904,129657,1
61,97,95,48,1,1,215202,121805,0
49,5,59,67,1,1,313069,99066,1
18,85,69,100,1,1,101595,97930,0
85,77,1,94,1,1,180249,87035,0
68,66,69,47,1,1,66321,113075,0
65,11,42,70,1,0,453985,29669,1
93,99,3,59,1,1,217820,78247,1
46,11,55,66,1,1,221100,78975,1
38,65,92,47,1,0,328295,48562,1
67,1,58,93,1,1,126133,141375,0
32,14,88,60,1,1,84187,41629,0
12,22,8,100,1,1,93835,111282,1
83,28,2,67,1,1,312203,128823,1
53,80,89,62,1,1,266789,81463,0
6,95,47,45,1,1,77235,66007,0
78,6,42,42,1,1,144208,38128,1
86,93,90,44,0,0,117114,22039,0
13,27,99,48,1,1,226438,126615,1
86,13,95,46,1,0,179191,23857,1
18,43,0,99,0,0,424975,79019,0
53,29,56,43,1,1,434033,111432,0
92,80,52,78,1,1,307057,90486,0
19,31,15,44,1,1,131583,143895,1
28,69,50,50,1,1,82160,109007,1
23,87,74,100,1,0,411155,100977,0
81,5,89,54,0,0,317421,32735,0
62,26,54,73,0,0,444996,107951,0
73,81,0,52,1,0,489795,54511,0
56,87,89,93,1,0,429245,66051,0
7,100,27,87,1,1,292521,144822,0
89,23,52,46,1,0,372894,72693,1
61,33,57,79,1,1,106902,127942,0
28,39,72,45,1,1,261270,89152,0
73,46,59,95,1,1,166849,100919,0
16,78,58,78,1,1,147052,49756,0
65,74,21,89,1,0,177894,23894,0
5,85,7,69,1,1,213233,136412,1
57,23,48,61,1,1,487715,124531,1
68,64,41,64,1,1,212958,63232,0
27,17,26,67,1,0,452016,73214,1
61,43,38,93,1,1,99460,126151,0
40,75,82,59,0,0,441568,89817,0
68,56,24,78,1,1,120975,83862,0
81,27,37,42,0,0,445580,110183,0
89,70,84,44,1,1,66568,147049,0
83,22,23,40,1,1,219164,148896,0
40,84,23,54,1,1,112679,50036,0
48,33,59,65,1,1,115781,38584,0
90,10,82,42,1,1,320574,120447,0
48,85,49,79,1,1,88692,52308,0
75,34,65,96,1,1,80086,133084,1
70,92,13,80,0,0,361815,48333,0
2,41,52,86,1,0,279334,55949,0
9,27,31,81,1,1,194973,144361,1
97,81,95,73,1,1,316051,104795,0
88,77,91,91,1,1,279652,117330,0
34,81,47,44,1,1,78604,59288,0
79,91,38,70,1,1,87869,98588,0
1,23,39,90,1,1,195609,97807,0
23,7,41,52,1,1,193573,135784,1
73,52,76,82,1,0,304557,65267,0
37,71,75,40,1,1,169261,52175,0
21,3,7,61,1,0,480587,28915,1
25,90,78,54,1,0,426783,101658,0
42,99,25,65,1,1,423834,129735,0
54,4,11,57,1,0,480037,92454,1
38,96,42,87,1,1,269804,79722,0
90,48,50,48,1,1,437736,126452,0
28,97,90,40,1,1,318217,115973,1
19,29,81,82,1,1,242077,131342,0
90,71,99,48,1,1,330245,85298,0
40,62,62,62,1,0,474642,33805,0
53,46,48,82,1,1,144877,105134,0
19,25,26,84,0,0,319457,60517,1
18,56,8,97,1,1,211845,74716,0
83,36,38,41,0,0,471219,22871,1
98,97,64,53,1,1,109668,122793,1
65,6,70,77,0,0,404100,57375,1
29,39,89,79,1,1,252322,65741,0
52,91,70,57,1,1,165087,130415,0
33,38,6,55,1,0,431595,43148,1
21,61,71,92,1,0,142675,25834,0
66,91,79,68,1,1,141634,62680,1
5,77,66,83,1,1,485510,148802,0
78,52,9,50,1,0,194654,23399,0
26,3,70,45,1,1,159119,84091,1
9,81,84,42,1,0,194832,41762,0
72,24,52,53,0,0,383935,71009,0
96,6,100,99,1,1,394302,125908,0
95,27,94,41,1,0,479199,96493,0
47,68,86,71,1,1,483525,126035,0
69,66,56,70,1,1,79715,71548,0
58,94,90,50,1,0,479631,48340,1
99,19,85,61,1,1,268400,81365,0
58,82,26,42,1,1,400404,146766,0
1,10,53,89,0,0,494797,112674,0
28,66,3,70,1,1,184724,101344,0
67,86,87,72,1,0,338441,79790,0
64,6,22,63,1,1,279030,113779,1
